Date/Time,Property,Amb. To Zone 1,Amb. To Zone 3,Amb. To Zone 4 ,Amb. To Zone 2,Zone 3 to Zone 5,Zone 4 to Zone 5,Zone 1 to Zone 6,Zone 5 to Zone 6,Zone 2 to Zone 6,Ward LHS to Zone 6a (22),Zone 6a to Zone 6b(23),Zone 6b to Zone 6c (24),Zone 6c to Ward RHS (25),Zone 7 to Zone 6,Zone 8 to Zone 6,Zone 9 to Zone 6,Zone 10 to Zone 6,Amb. To Zone 7,Amb. To Zone 8,Amb. To Zone 9,Amb. To Zone 10
04/01/2022 08:00,Flow 1 [m^3/min],0.104,0.052,0.105,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:00,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:01,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:01,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:02,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:02,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:03,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:03,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:04,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:04,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:05,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:05,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:06,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:06,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:07,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:07,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:08,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:08,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:09,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:09,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:10,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:10,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:11,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:11,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:12,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:12,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:13,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:13,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:14,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:14,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:15,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:15,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:16,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:16,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:17,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:17,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:18,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:18,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:19,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:19,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:20,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:20,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:21,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:21,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:22,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:22,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:23,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:23,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:24,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:24,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:25,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:25,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:26,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:26,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:27,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:27,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:28,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:28,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:29,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:29,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:30,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:30,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:31,Flow 1 [m^3/min],0.105,0.052,0.052,0.104,0.026,0.026,0.053,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:31,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.053,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:32,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:32,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:33,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:33,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:34,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:34,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:35,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:35,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:36,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:36,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:37,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:37,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:38,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:38,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:39,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:39,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:40,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:40,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:41,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:41,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:42,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:42,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:43,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:43,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:44,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:44,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:45,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:45,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:46,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:46,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:47,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:47,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:48,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:48,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:49,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:49,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:50,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:50,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:51,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:51,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:52,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:52,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:53,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:53,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:54,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:54,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:55,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:55,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:56,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:56,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:57,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:57,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
04/01/2022 08:58,Flow 1 [m^3/min],0.104,0.052,0.052,0.104,0.026,0.026,0.052,0.052,0.052,0.589,0.347,0.355,0.727,-0.022,-0.022,-0.022,-0.022,-0.044,-0.044,-0.044,-0.044
04/01/2022 08:58,Flow 2 [m^3/min],0,0,0,0,0.026,0.026,0.052,0.052,0.052,0,0.347,0.355,0,-0.022,-0.022,-0.022,-0.022,0,0,0,0
